"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"MLBS","2023-05-18","674","686","635","684.8","2.50 %","1,960.00"
"MLBS","2023-05-21","685","708","672.1","708","3.39 %","461.00"
"MLBS","2023-05-22","705","705","690.9","697","-1.55 %","50.00"
"MLBS","2023-05-23","690","724","670","724","3.87 %","949.00"
"MLBS","2023-05-24","709.6","728","705","724","0.00 %","642.00"
"MLBS","2023-05-28","715","735","703","735","1.52 %","465.00"
"MLBS","2023-05-30","721","721","685","704","-4.22 %","745.00"
"MLBS","2023-05-31","718","718","682","690","-1.99 %","1,005.00"
"MLBS","2023-06-01","677","690","650.3","680","-1.45 %","430.00"
"MLBS","2023-06-04","693","706.8","678.9","678.9","-0.16 %","650.00"
"MLBS","2023-06-05","692.4","705","665.4","705","3.84 %","709.00"
"MLBS","2023-06-06","691","716","690","716","1.56 %","495.00"
"MLBS","2023-06-07","705","715","704","715","-0.14 %","230.00"
"MLBS","2023-06-08","718","720","673.5","714","-0.14 %","305.00"
"MLBS","2023-06-11","700.1","736.4","700.1","736.4","3.14 %","504.00"
"MLBS","2023-06-12","722","735","707.8","734","-0.33 %","416.00"
"MLBS","2023-06-13","748","778","706","759","3.41 %","896.00"
"MLBS","2023-06-14","774.1","788.9","739","788.9","3.94 %","1,179.00"
"MLBS","2023-06-15","804.6","867.7","765","783","-0.75 %","391.00"
"MLBS","2023-06-18","768","814","761","814","3.96 %","1,200.00"
"MLBS","2023-06-19","814","824.8","779.1","798","-1.97 %","327.00"
"MLBS","2023-06-20","813.9","849.8","761","814","2.01 %","310.00"
"MLBS","2023-06-21","829.8","829.8","762","770","-5.41 %","1,529.00"
"MLBS","2023-06-22","760","766.1","751.1","760","-1.30 %","405.00"
"MLBS","2023-06-25","753.1","769.9","739","769.9","1.30 %","935.00"
"MLBS","2023-06-26","760","785","755.1","785","1.96 %","1,150.00"
"MLBS","2023-06-27","785","850","785","842.5","7.32 %","4,553.00"
"MLBS","2023-06-28","859.3","893.5","816.3","824","-2.20 %","885.00"
"MLBS","2023-07-02","810","840","778","795.5","-3.46 %","991.00"
"MLBS","2023-07-03","795.5","810","780","790.4","-0.64 %","275.00"
"MLBS","2023-07-04","776","839","762","839","6.15 %","536.00"
"MLBS","2023-07-05","854","854","784","789","-5.96 %","1,306.00"
"MLBS","2023-07-06","774","789","761","761","-3.55 %","699.00"
"MLBS","2023-07-09","765","799","765","782","2.76 %","673.00"
"MLBS","2023-07-10","769","790","769","775","-0.90 %","445.00"
"MLBS","2023-07-11","762","778","762","763","-1.55 %","480.00"
"MLBS","2023-07-12","749.3","780.3","749.3","772","1.18 %","322.00"
"MLBS","2023-07-13","768.1","821","768.1","785.1","1.70 %","592.00"
"MLBS","2023-07-16","785","790","785","788","0.37 %","250.00"
"MLBS","2023-07-17","778","803.7","778","791.1","0.39 %","625.00"
"MLBS","2023-07-18","783.3","814.8","783.3","805","1.76 %","590.00"
"MLBS","2023-07-19","791","801","791","799.1","-0.73 %","420.00"
"MLBS","2023-07-20","815","815","799","800","0.11 %","740.00"
"MLBS","2023-07-23","790.2","820","790.2","816","2.00 %","550.00"
"MLBS","2023-07-24","802","818","800.1","800.1","-1.95 %","1,535.00"
"MLBS","2023-07-25","790","801","785.1","796","-0.51 %","505.00"
"MLBS","2023-07-26","796","810","787.4","787.4","-1.08 %","290.00"
"MLBS","2023-07-27","787","799","775","775","-1.57 %","434.00"
"MLBS","2023-07-30","775","775","759.5","760.1","-1.92 %","592.00"
"MLBS","2023-07-31","750","780","750","770","1.30 %","200.00"
"MLBS","2023-08-01","763","767.9","758","758","-1.56 %","135.00"
"MLBS","2023-08-02","743","767","743","766","1.06 %","370.00"
"MLBS","2023-08-03","750.7","755","748","753","-1.70 %","105.00"
"MLBS","2023-08-06","739","750","725","730","-3.05 %","208.00"
"MLBS","2023-08-07","716.2","743","716.2","734","0.55 %","725.00"
"MLBS","2023-08-08","720","730","709.1","711.1","-3.12 %","200.00"
"MLBS","2023-08-09","713","720","705","720","1.25 %","270.00"
"MLBS","2023-08-10","710","720.4","706.3","715","-0.69 %","100.00"
"MLBS","2023-08-13","701.1","712","701.1","707","-1.12 %","330.00"
"MLBS","2023-08-14","700","707","687.1","695","-1.70 %","460.00"
"MLBS","2023-08-15","683.1","704","683.1","686","-1.29 %","303.00"
"MLBS","2023-08-16","675","680","661.5","680","-0.87 %","180.00"
"MLBS","2023-08-17","690","690","677","677","-0.44 %","80.00"
"MLBS","2023-08-20","678.1","691","664.5","680","0.44 %","950.00"
"MLBS","2023-08-21","668","680","660","660","-2.94 %","312.00"
